Obra	id	tamanho	autor	genero	aspetu	compl	oracoes	rels	passiva	imperfeito	perfeito	ppc	progressiva	maisperfeito	conjuntivo	proprios	pontu	travessao	neg	pessfem	primpess	virg	interr	excl	coords	adjs	sexo	cor	naocor	roupa	corpo	familia	dor	saude	saudegen	medicina	doenca	progressao	remedio	psico	causasaude	acessoriosaude	dizer	relato	direto	indireto	emocoes	admirar	alivio	amor	ausencia	coragem	cor.humana	desejo	desespero	esperanca	familia.dinamica	familia.lacos	feliz	furia	gen	grato	humildade	infeliz	ingrato	insatisfeito	inveja	medo	odio	orgulho	outra	pena	pred.aparencia	pred.carater	pred.emo	pred.outro	pred.social	satisfeito	saudade	saude.psico	saude.remedio	surpresa	vergonha	Acessório	Amarelo	Ausência	Azul	Blusão	Branco	Braço	Cabeça	Cabelo	Calças	CalçasCurtas	Camisola	CasacoCerimónia	CasacoCurtoHomem	CasacoCurtoMulher	CasacoImpermeável	CasacoMalha	CasacoMulher	CasacoQuenteInverno	Castanho	Chapéu	Cinzento	ConjuntoMulher	CorNãoEspecificada	CorpoNãoEspecificada	Creme	Dourado	ElementosRoupa	FatoHomem	Interno	Jaqueta	Jeans	Laranja	Materiais	Meias	Múltipla	mulher	Osso	OutrasCores	OutrasRoupas	Pele	Perna	Prateado	Preto	Rosa	RoupaDormir	RoupaInterior	RoupaNãoEspecificada	RoupaProfissional	Roxo	Saia	Sangue	Sapatos	Sexual	Tronco	unissexo	Verde	Vermelho	Vestido	corpus	data	escola	escola2	numfrases
Catão	12	43742	AlmGar	Teatro:teatro	108	274	4367	709	77	355	891	14	2	72	378	2590	8414	643	544	122	1348	3487	324	528	1500	2854	masc	38	3	13	367	205	5	24	1	1	18	2	1	0	1	0	374	32	4	28	1036	54	64	374	6	136	2	248	38	86	0	4	146	76	26	4	62	184	12	2	12	202	90	164	10	30	0	6	8	0	4	40	6	0	0	34	136	0	0	9	1	0	2	58	68	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	12	0	2	0	0	2	0	0	0	0	0	0	0	0	0	7	0	8	0	13	0	0	0	3	0	1	0	0	0	0	40	0	3	0	0	Vercial	1821	desc	desc	3400
Céu_em_Fogo	297	70151	MarScar	Prosa:ensaio	117	437	6583	1045	77	1602	1329	15	9	776	544	994	13905	1637	710	268	3696	6320	180	546	1721	4758	masc	326	56	77	587	107	36	38	1	6	23	5	1	0	2	0	624	72	23	44	1431	72	18	500	20	64	16	316	40	158	0	48	250	68	314	18	88	360	0	6	6	308	30	92	42	28	0	8	28	2	0	32	52	14	2	116	66	16	7	22	29	0	14	75	224	11	0	0	0	1	0	3	0	0	0	5	1	4	16	0	70	92	0	42	1	0	4	0	0	1	21	1	0	0	0	8	2	6	22	6	24	8	0	0	11	2	31	2	0	0	0	16	0	14	31	1	Vercial	1914	desc	desc	4606
Charneca_em_Flor	194	6613	FloEsp	Poesia:poesia	11	39	592	155	8	20	122	2	0	5	51	220	957	39	55	20	374	536	62	236	182	383	fem	41	9	18	135	18	5	6	2	0	4	0	0	0	0	0	38	3	0	3	175	4	6	132	6	4	0	48	2	12	0	2	38	6	18	0	4	36	0	0	2	10	0	8	0	6	0	0	2	0	0	16	4	0	0	6	2	4	0	6	3	0	5	47	39	1	0	0	0	0	0	0	0	0	0	4	0	0	1	0	4	14	0	8	0	0	1	0	0	0	4	0	0	0	0	0	0	2	2	0	3	0	0	0	4	1	0	0	0	0	0	9	0	1	10	1	Vercial	1930	desc	desc	856
Cherchez_la_femme	448	782	MacAss	Prosa:crônica	0	6	71	16	1	10	2	0	0	0	9	32	124	4	10	3	12	76	0	1	38	59	masc	0	0	2	2	0	1	3	0	1	0	1	0	0	1	0	5	1	0	1	3	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OBras	1881	desc	desc	30
Cinco_Minutos	603	16584	JosdAle	Prosa:romance	37	203	1981	407	35	746	521	3	4	119	143	119	2390	127	225	118	1512	1208	52	109	605	768	masc	33	2	36	181	0	3	15	0	3	7	2	1	0	2	0	228	41	3	36	523	8	26	310	16	12	4	112	16	46	0	4	140	34	78	6	38	112	0	8	4	38	4	12	8	4	0	2	2	0	0	32	16	2	0	34	32	9	0	6	4	0	10	31	69	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	3	4	0	1	2	0	0	0	0	0	6	0	0	0	0	0	0	1	4	0	7	1	1	0	3	0	0	0	0	0	0	18	0	0	1	4	OBras	1856	romantismo	romantism	750
Cinco_mulheres	449	6666	MacAss	Prosa:conto	20	60	855	106	18	246	264	0	1	28	64	270	1067	107	104	45	299	374	52	47	179	316	masc	8	2	3	71	0	5	33	0	14	18	1	0	0	0	0	120	14	2	13	273	8	8	164	8	8	0	60	8	16	0	6	60	12	18	2	26	122	0	0	0	8	2	8	4	6	0	4	24	0	0	14	0	0	0	4	12	1	0	2	0	0	0	9	24	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	1	1	0	0	0	2	0	1	0	0	OBras	1865	desc	desc	514
Clara_dos_anjos	408	60648	LimBar	Prosa:romance	142	426	6513	1055	199	2482	1771	19	26	385	451	1948	11513	850	897	269	1935	6078	296	252	2186	2841	masc	81	17	138	350	0	18	61	0	42	17	1	0	1	0	0	846	162	81	68	1064	28	34	376	40	52	0	306	22	94	0	0	156	76	78	18	158	288	4	14	6	122	36	84	14	36	2	18	44	0	2	84	6	4	0	72	122	18	3	2	7	0	11	44	140	10	7	0	0	4	0	0	0	0	0	1	0	6	1	0	17	14	0	0	5	0	5	0	0	1	3	5	0	0	0	1	0	0	33	0	15	0	0	0	43	3	2	4	0	15	0	18	0	4	3	2	OBras	1948	naturalismo_realismo	realism	3203
Claraboia	837	3954	JosSar	Prosa:romance	23	39	469	5	14	171	172	0	1	29	30	93	669	83	75	11	183	10	0	0	134	164	masc	4	3	3	6	29	0	0	0	0	0	0	0	0	0	0	54	14	10	2	83	0	0	20	2	0	0	40	0	22	0	0	38	6	10	6	4	8	0	8	0	10	0	6	0	0	0	0	0	0	0	14	0	0	0	8	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	Pantera	2011	desc	desc	325
Claridades_do_Sul	224	39757	GomLea	Poesia:poesia	52	200	3133	446	36	411	472	32	9	65	217	1088	8784	787	195	87	1077	4355	183	939	1577	3592	masc	305	42	103	524	126	33	40	4	2	27	3	4	0	0	0	239	18	5	12	1064	26	30	478	24	68	2	108	16	34	0	28	292	28	80	6	28	564	8	12	14	142	26	92	2	16	0	8	22	0	0	74	12	12	2	26	66	20	7	24	53	0	53	67	145	7	2	1	0	1	0	0	0	0	0	6	0	2	1	0	36	25	0	16	6	0	4	0	0	0	13	0	3	0	0	6	3	4	45	1	28	8	1	0	22	3	6	0	0	6	0	64	0	25	27	10	Vercial	1875	desc	desc	5025
Clepsidra	158	6519	CamPes	Poesia:poesia	16	51	594	94	0	17	101	0	0	8	68	199	1446	90	62	18	221	663	65	119	168	513	masc	48	2	9	121	9	14	11	0	0	11	0	0	0	0	0	24	1	0	1	151	0	0	64	2	6	0	22	6	16	0	0	36	16	14	2	6	68	2	0	2	20	2	4	2	0	0	0	0	0	0	4	0	0	0	8	14	3	1	4	6	0	12	10	48	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	6	0	5	0	0	1	0	0	0	0	0	0	0	0	1	1	0	5	0	1	3	0	0	0	0	1	1	0	0	0	8	0	2	4	2	Vercial	1920	desc	desc	978
Coisas_da_vida	346	35440	AlfAss	Prosa:contos	127	351	3599	725	95	1467	889	2	8	426	342	652	5773	281	422	137	1117	3356	164	347	1213	2028	masc	64	15	50	271	0	16	40	0	11	25	3	1	0	0	0	389	82	23	57	851	36	40	258	18	42	0	198	44	98	0	0	244	56	94	18	62	228	0	12	2	118	10	64	14	24	0	0	20	0	2	86	20	12	2	84	50	3	0	12	5	0	8	42	95	2	3	0	0	1	1	0	0	0	0	0	0	5	0	0	6	7	0	2	3	0	2	0	1	0	5	2	0	0	0	0	0	4	12	0	14	0	0	0	12	0	0	0	0	9	1	14	0	4	7	1	OBras	1916	desc	desc	1892
Coisas_Espantosas	105	55437	CamCBra	Prosa:romance	144	730	6736	1066	148	1381	2352	18	18	287	713	2813	9438	1206	575	304	2424	4369	398	370	1672	2169	masc	38	7	62	520	807	23	109	0	57	33	18	1	0	0	0	1116	330	185	149	1574	52	90	660	6	56	0	520	92	174	0	54	216	62	82	42	222	414	6	10	8	156	56	70	16	60	4	10	40	0	4	68	10	0	2	110	124	9	1	7	3	0	1	122	167	2	1	0	0	0	0	2	0	0	0	1	0	3	0	0	8	8	0	2	3	0	1	0	0	0	2	0	0	0	0	1	1	2	28	1	4	1	0	0	16	1	2	2	0	1	0	31	0	1	4	5	Vercial	1862	romantismo	romantism	3191
Colaboração_no_Distrito_de_Évora	178	220509	EcaQue	Prosa:ensaio	340	2079	20643	4008	1119	1968	2636	288	88	235	1701	5498	31684	437	2289	450	1790	18881	715	482	8007	15455	masc	123	16	211	653	237	21	83	8	23	31	16	0	0	3	2	2324	426	19	377	4345	230	70	796	174	258	4	1438	104	284	0	8	686	488	200	100	514	954	4	168	26	644	360	702	110	62	0	40	66	0	10	246	16	8	4	112	738	39	3	10	10	0	6	116	134	20	2	0	0	1	0	0	0	0	0	5	0	9	0	0	38	85	0	6	3	0	7	0	0	0	18	0	0	0	0	1	3	5	28	1	28	2	0	0	54	32	1	4	1	12	0	34	0	5	9	12	Vercial	1868	desc	desc	8939
Coletânea_de_Obras	347	6939	AlvPei	Poesia:poesia	11	74	670	101	7	24	69	3	0	8	78	284	1167	3	60	15	168	739	22	29	204	635	masc	25	3	3	115	0	2	2	1	0	1	0	0	0	0	0	41	0	0	0	254	16	6	110	2	34	0	26	2	8	0	2	58	26	16	4	8	46	6	2	8	38	6	56	6	10	0	0	0	0	0	20	6	0	0	6	18	0	1	1	2	0	3	42	23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	5	0	0	0	2	0	0	0	0	0	0	19	0	2	0	0	OBras	1769	arcadismo	desc	1064
Comédia_de_Rubena	243	10670	GilVic	Teatro:teatro	25	133	1280	200	20	47	130	2	1	16	164	793	1970	29	100	76	545	912	119	93	361	575	masc	3	1	12	36	58	9	21	0	12	1	7	1	0	0	0	131	21	1	20	203	0	4	102	0	8	0	106	22	36	0	0	24	8	8	2	4	80	0	0	0	6	6	10	0	6	0	0	2	0	2	6	0	0	0	6	8	0	0	0	0	0	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	2	8	0	0	0	0	0	4	1	0	1	0	0	3	6	0	0	1	1	Vercial	1521	desc	desc	1129
Comentários_da_semana	450	25069	MacAss	Prosa:crônica	91	309	2455	610	106	209	464	18	9	46	209	981	3229	103	300	46	582	1771	64	40	777	1540	masc	9	2	18	85	0	5	8	1	2	3	1	1	0	0	0	318	73	1	61	383	8	6	120	6	30	2	134	2	66	0	4	92	34	14	20	44	44	0	2	2	18	10	72	8	10	0	2	0	0	0	46	4	0	0	26	34	7	0	2	2	0	1	23	17	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	1	0	5	0	0	0	0	OBras	1861	desc	desc	1051
Comigo_(Versos_dum_Solitário)	280	5910	ManLar	Poesia:poesia	12	47	718	161	19	56	95	0	1	17	52	107	1068	56	81	38	264	431	33	124	241	313	masc	3	0	0	61	3	13	0	0	0	0	0	0	0	0	0	56	0	0	0	256	0	4	126	0	4	0	76	10	50	0	0	46	4	28	0	12	118	0	6	0	18	10	14	4	4	0	0	0	0	0	30	0	0	0	0	8	0	0	1	0	0	0	14	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	Vercial	1912	desc	desc	917
Como_e_porque_sou_romancista	393	10882	JosdAle	Prosa:autobiografia	10	63	974	310	26	359	268	3	3	60	50	377	1291	13	106	31	575	746	9	4	367	628	masc	5	2	9	36	0	1	2	0	0	1	0	0	0	1	0	82	1	0	1	157	14	4	64	8	16	0	22	10	14	0	0	46	16	18	0	18	20	0	0	2	10	2	16	0	0	0	0	0	0	0	16	4	0	0	10	10	2	0	2	0	0	0	3	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	2	0	1	1	0	OBras	1893	desc	desc	393
Como_se_inventaram_os_almanaques	451	1753	MacAss	Prosa:conto	6	16	209	16	6	52	89	0	1	2	8	24	328	22	19	15	39	151	7	8	59	77	masc	7	2	1	24	0	0	1	0	0	1	0	0	0	0	0	21	0	0	0	24	0	2	16	0	4	0	4	0	0	0	0	6	0	4	0	2	2	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5	0	0	OBras	1890	desc	desc	117
Composições_Poéticas	251	24557	JosACun	Poesia:poesia	53	333	2569	453	26	130	261	12	21	54	286	788	4365	120	284	62	953	2336	236	421	848	1975	masc	75	10	18	411	30	15	15	3	0	11	1	0	0	0	0	279	29	3	26	1051	36	38	536	14	46	2	210	32	62	0	32	194	66	106	26	34	332	6	4	20	110	20	72	22	38	0	6	6	0	0	120	24	0	0	26	62	3	1	14	1	0	8	63	119	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	9	15	0	6	1	0	0	0	0	0	0	0	0	0	0	1	2	0	14	1	13	2	0	0	4	1	4	1	0	1	2	59	0	6	4	1	Vercial	1836	desc	desc	3543
Contos	577	14243	MandOPai	Prosa:conto	17	56	1303	229	25	694	284	0	3	37	76	101	2196	94	66	37	301	1223	29	92	454	935	masc	119	19	114	276	0	2	7	0	0	3	3	0	1	0	0	82	20	10	9	272	10	0	78	16	22	2	40	8	14	0	2	56	32	72	0	12	70	0	0	0	58	8	26	2	4	0	4	2	0	0	30	4	6	0	16	10	13	6	4	11	0	22	33	92	0	2	2	0	2	0	1	0	0	0	2	3	6	3	0	8	17	0	6	10	0	5	1	0	0	18	1	0	0	0	3	2	2	25	1	22	1	0	0	21	8	4	1	0	8	0	30	0	6	12	4	OBras	1888	desc	desc	707
Contos_(EQ)	179	86451	EcaQue	Prosa:contos	77	462	7190	1389	140	2456	1874	8	12	563	417	3079	14797	822	405	291	1740	9189	264	720	3456	6099	masc	448	95	401	1231	375	24	70	5	15	41	5	3	0	1	0	677	143	75	58	1891	168	74	656	52	114	14	338	104	184	0	16	358	262	158	30	110	478	4	18	14	322	62	110	28	52	2	20	28	2	4	140	8	12	6	176	108	69	25	38	31	0	100	236	311	60	5	1	0	1	7	1	0	0	0	17	0	15	5	0	29	83	1	12	20	0	6	2	1	0	64	0	2	0	0	7	19	25	71	0	99	16	3	0	56	5	14	4	0	39	1	133	0	27	30	19	Vercial	1902	desc	desc	3865
Contos_e_fantasias	716	58865	MAVC	Prosa:contos	131	587	6273	1451	119	2124	1267	29	16	471	417	1452	7872	2	581	341	1937	4702	195	556	2100	4605	fem	179	50	146	523	575	14	47	2	7	35	2	0	0	1	0	653	61	1	57	1754	84	74	684	22	112	8	430	38	132	2	6	416	100	132	28	178	414	14	30	18	172	44	238	16	20	6	24	50	0	12	152	14	26	8	104	104	23	4	30	25	0	31	94	217	10	1	0	0	1	0	0	0	0	0	3	0	5	3	0	16	30	1	9	2	0	1	0	0	0	14	1	0	0	0	7	3	0	26	0	17	7	0	0	42	6	1	5	0	2	0	22	0	3	18	15	NOBRE	1880	desc	desc	2696
Contos_fantásticos	733	47541	TeoBra	Prosa:contos	133	334	5359	1107	126	1594	1205	19	3	175	256	960	6532	0	415	293	2163	3447	197	250	1074	3085	masc	81	6	63	385	237	47	22	0	2	16	0	3	0	1	0	469	38	2	33	1504	56	72	530	26	110	8	308	52	104	0	4	314	124	236	14	96	432	0	2	2	220	56	100	20	32	0	4	30	0	0	88	24	10	2	96	106	17	1	8	8	0	17	55	154	3	0	0	0	0	0	0	0	0	0	6	0	2	0	0	26	24	0	4	1	0	3	0	0	0	3	0	0	0	0	0	2	0	17	2	5	0	0	0	20	6	3	1	0	0	0	34	0	3	3	0	NOBRE	1865	desc	desc	2247
Contos_fora_da_moda	349	32770	ArtAze	Prosa:conto	76	289	3796	404	95	686	1311	13	11	93	350	1266	6245	885	445	140	1199	2394	299	551	1014	1425	masc	26	16	95	266	0	2	42	0	32	10	0	0	0	0	0	490	52	9	42	780	26	36	374	4	16	0	258	30	110	0	32	146	50	56	20	100	156	8	10	4	84	8	62	0	14	0	10	46	0	4	70	6	12	0	44	56	19	0	3	2	0	3	63	93	7	0	0	0	0	0	2	0	0	0	0	0	11	0	0	3	5	0	1	3	0	0	0	0	0	8	2	0	0	0	1	2	2	20	0	4	0	0	0	27	2	0	1	0	0	0	10	0	1	6	4	OBras	1894	desc	desc	2400
Contos_para_a_Infância	214	32953	GueJun	Prosa:contos	153	289	4050	561	110	942	1618	4	7	161	261	324	5684	541	382	122	1283	2619	151	277	1176	1702	masc	123	10	131	263	322	3	27	1	5	16	4	1	0	0	0	543	59	13	43	757	30	8	122	8	30	8	238	32	56	0	0	204	40	68	66	86	302	2	2	12	52	10	84	2	32	0	4	40	0	0	84	4	0	0	48	50	14	5	7	9	0	18	35	109	1	2	1	1	0	0	0	0	0	0	7	0	9	0	0	16	9	0	24	3	0	1	0	0	0	13	1	0	0	0	0	5	2	26	0	8	4	0	4	32	4	2	1	0	6	3	17	0	7	22	9	Vercial	1881	desc	desc	2161
Contos_para_velhos	581	7091	OlaBil	Prosa:conto	19	68	780	69	17	104	161	5	1	9	66	231	1643	182	70	44	214	684	86	184	267	363	masc	18	8	26	86	0	3	7	0	1	6	0	0	0	0	0	101	22	11	12	167	2	6	60	2	8	12	44	4	12	0	0	36	0	6	0	12	50	0	0	4	16	10	6	12	4	0	0	0	0	0	14	2	0	0	20	18	4	1	4	0	0	5	8	41	3	2	0	0	0	0	0	0	0	0	2	0	1	0	0	1	3	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	4	2	0	5	0	0	0	4	2	0	1	0	1	0	9	0	0	1	0	OBras	1897	desc	desc	599
Contos_Tradicionais_do_Povo_Português_Vol._I	319	131078	TeoBra	Prosa:contos	540	1338	14966	2302	374	2721	6520	32	31	341	1106	6820	20100	1395	908	653	2834	9371	283	252	5003	6006	masc	127	78	330	639	1515	10	79	0	16	48	12	2	0	1	0	2192	346	15	327	1733	24	44	464	4	98	8	912	112	136	0	30	312	122	84	44	408	386	0	18	2	78	28	54	14	40	0	12	94	0	10	154	14	0	0	178	88	78	11	1	8	0	31	98	220	8	3	0	0	0	0	0	0	0	0	2	0	6	3	0	11	29	0	8	5	0	0	1	0	0	6	2	0	0	0	0	5	11	53	2	13	0	0	0	100	2	0	6	0	36	22	39	0	12	14	34	Vercial	1883	desc	desc	6766
Contos_Tradicionais_do_Povo_Português_Vol._II	320	140870	TeoBra	Prosa:contos	341	1915	14884	3255	490	2776	5415	25	21	559	1505	8774	20702	910	1046	670	3058	11030	238	123	6961	6520	masc	74	16	203	624	909	28	107	3	18	47	33	3	0	3	0	2111	352	10	326	2345	90	98	808	6	132	0	1136	46	264	0	26	374	164	90	38	360	440	10	18	52	186	88	200	10	82	0	16	72	0	8	250	16	0	4	100	212	47	3	5	0	0	7	105	207	5	1	0	0	0	1	1	0	0	0	5	0	1	0	0	16	37	0	9	2	0	1	0	0	0	14	0	0	0	0	0	0	7	56	1	11	0	0	0	91	5	1	1	0	6	13	21	0	7	6	17	Vercial	1883	desc	desc	6157
Contrastes_e_Confrontos	373	49137	EucCun	Prosa:artigo	13	187	3180	871	39	371	509	13	10	65	271	1500	6947	350	302	123	226	4481	10	11	1930	5230	masc	43	5	34	113	0	1	23	2	2	11	5	2	1	0	0	251	26	4	18	711	68	26	52	36	142	2	90	40	42	0	0	72	150	34	6	48	106	6	8	2	180	54	118	48	30	0	2	2	0	0	8	0	4	0	122	38	1	3	7	1	0	7	17	29	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	4	2	0	5	0	0	0	5	0	0	0	0	1	0	2	6	2	1	0	0	1	12	3	1	0	0	3	0	9	0	1	4	0	OBras	1866	desc	desc	1476
Conversão_de_um_avaro	452	6954	MacAss	Prosa:conto	17	70	891	76	21	271	384	0	2	27	54	287	1239	127	106	34	227	444	56	65	194	300	masc	8	0	22	85	0	1	13	0	1	7	5	0	0	0	0	123	17	3	15	153	0	4	86	0	2	2	30	2	10	0	0	28	12	30	14	22	22	0	2	2	10	2	6	6	0	0	0	4	0	2	8	0	0	0	10	10	3	0	1	1	0	1	17	32	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	9	0	1	0	0	0	3	1	0	0	0	0	0	5	0	0	1	4	OBras	1878	desc	desc	542
Coração_Cabeça_e_Estômago	106	55910	CamCBra	Prosa:romance	122	679	6368	1163	170	1473	2076	10	15	256	502	1558	8296	475	531	298	3503	3985	198	339	1799	2848	masc	80	16	151	670	451	12	71	3	23	31	11	3	0	0	0	856	205	76	134	1480	70	60	746	6	68	8	342	50	94	0	34	276	82	72	32	200	294	6	18	22	116	60	98	2	56	0	12	32	0	4	86	14	0	6	86	162	28	7	5	4	0	7	80	211	13	1	0	0	2	0	1	0	0	0	2	1	5	0	0	13	17	0	0	6	0	12	0	0	0	6	6	0	0	0	1	4	2	37	3	11	4	0	0	40	9	2	5	1	6	0	62	0	6	15	12	Vercial	1862	romantismo_realismo	romantism	2916
Coronado	676	4189	FiaAlm	Prosa:conto	6	23	295	72	6	85	49	2	2	20	36	253	639	20	24	20	98	436	5	4	212	341	masc	8	0	3	25	11	1	6	0	2	2	1	1	0	0	0	28	7	0	6	49	6	2	32	0	6	0	8	4	2	0	0	10	2	6	0	2	10	0	0	0	2	0	8	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	2	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	NOBRE	1914	desc	desc	110
Corte_na_Aldeia	207	98842	FraRLob	Prosa:cronica	321	1528	10235	3271	282	1226	2571	42	25	321	998	2771	13720	587	1073	404	2807	8184	100	6	4454	4174	masc	81	7	162	452	235	2	52	3	17	23	7	2	0	0	0	1696	367	2	335	1917	98	62	862	2	104	4	928	20	298	0	50	336	44	48	62	282	134	18	14	134	146	68	232	8	62	0	8	12	0	4	214	66	0	0	42	230	21	1	3	8	0	9	81	158	6	0	0	0	0	0	0	0	0	0	3	0	15	0	0	25	30	0	11	4	0	3	0	0	0	8	2	0	0	0	0	1	2	27	0	6	0	0	0	76	8	2	0	0	2	1	24	0	7	6	12	Vercial	1618	desc	desc	2112
Crisfal	149	6261	CriFal	Poesia:poesia	12	130	808	215	24	118	206	6	2	30	78	133	995	33	119	33	609	577	22	31	176	240	masc	2	1	7	51	10	21	5	0	0	2	3	0	0	0	0	88	18	0	18	233	2	12	84	0	4	0	102	0	10	0	0	48	0	10	4	4	124	2	14	0	26	4	2	2	0	0	0	2	0	2	46	16	0	0	4	12	0	0	0	0	0	0	4	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	1	Vercial	1546	desc	desc	1130
Crónica_Certa_e_muito_Verdadeira_de_Maria_da_Fonte	7	19610	FelCas	Prosa:historia	105	410	2022	586	38	614	563	2	6	81	266	425	2562	61	222	214	679	1658	13	24	865	805	masc	12	2	68	207	154	1	12	2	2	2	5	1	0	0	0	222	67	2	64	254	20	18	74	0	22	0	150	8	14	0	0	34	16	16	6	48	48	0	0	0	8	6	6	0	4	0	0	8	0	2	14	2	0	0	16	6	5	1	0	1	0	3	37	85	6	3	0	0	0	1	0	0	0	0	0	0	0	1	0	1	7	0	1	7	0	0	0	0	0	6	2	0	0	0	1	2	1	16	0	2	0	0	0	14	2	0	2	0	13	2	10	0	0	0	0	Vercial	1846	desc	desc	537
Crónica_de_El-Rei_D._Afonso_Henriques	164	44479	DuaGal	Prosa:historia	15	411	4400	1063	126	373	1267	5	0	115	639	3374	5282	3	0	155	893	3769	16	0	2655	2985	masc	7	0	5	98	201	0	7	2	0	1	4	0	0	0	0	210	29	0	24	276	0	0	54	0	10	0	226	4	36	0	0	68	10	2	8	26	38	0	2	2	24	6	50	0	14	0	0	0	0	0	20	0	0	0	2	22	1	0	0	0	0	0	7	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	Vercial	1505	desc	desc	1057
Crônica_del-Rei_D_Diniz	774	55895	RuydPin	Prosa:narrativos	4	544	4779	1506	81	885	1085	6	2	209	617	8884	8027	5	0	165	1415	6640	10	2	4444	3317	masc	33	1	9	52	426	4	12	0	0	7	5	0	0	0	0	246	59	0	56	400	20	10	124	0	14	20	224	2	6	0	0	86	20	0	6	76	28	0	2	0	26	8	100	0	20	0	0	2	0	0	48	0	0	0	0	70	5	0	0	0	0	8	8	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	11	0	13	0	0	2	0	0	0	0	0	0	0	0	1	0	0	11	0	2	1	0	0	1	1	0	0	0	0	5	2	0	0	2	0	TychoBrahe	1440	desc	desc	881
Crônica_del-Rei_Dom_João_I	769	53628	FerLop	Prosa:narrativos	26	659	4346	1313	69	667	694	6	3	131	772	5338	7966	12	370	346	1317	5841	65	6	3118	3084	masc	23	0	15	109	172	6	24	1	0	6	16	1	0	0	0	392	79	0	79	403	0	14	92	0	2	0	268	0	6	0	0	132	8	0	4	52	36	0	0	4	82	16	106	0	2	0	0	0	0	0	64	2	0	0	0	8	3	0	0	0	0	4	28	14	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	7	17	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	28	0	5	0	0	0	2	2	0	0	0	0	4	2	0	0	1	0	TychoBrahe	1380	desc	desc	1223
