"story_title","story_date_published","story_url","search_term_used"
"GERMANY AGAINST THE : WORLD.","1914-11-20","http://newspapers.library.wales/view/4128795/4128800/28/","German+Submarine"
"HM-HAND FIBKTIK8. 1 -.I","1916-07-29","http://newspapers.library.wales/view/4092921/4092926/63/","German+Submarine"
"LAMPETER","1916-02-04","http://newspapers.library.wales/view/3689875/3689883/91/","German+Submarine"
"KIDWELLY MOTES","1915-03-19","http://newspapers.library.wales/view/3678591/3678599/92/","German+Submarine"
"PROGRESS OF THE WAR.","1915-03-26","http://newspapers.library.wales/view/3678600/3678608/98/","German+Submarine"
"WAR JOTTINGS","1916-06-16","http://newspapers.library.wales/view/3690034/3690039/37/","German+Submarine"
". War Jottings.","1918-10-04","http://newspapers.library.wales/view/3679191/3679194/26/","German+Submarine"
"THE WAR","1916-06-30","http://newspapers.library.wales/view/3690052/3690060/93/","German+Submarine"
"Progress of the War.  -","1915-07-30","http://newspapers.library.wales/view/3678771/3678779/88/","German+Submarine"
"NOTES OF THE WEEK","1914-10-16","http://newspapers.library.wales/view/3678390/3678394/47/","German+Submarine"
"Progress of the War.","1915-09-10","http://newspapers.library.wales/view/3678825/3678833/62/","German+Submarine"
"THE WAR.  -","1915-12-03","http://newspapers.library.wales/view/3678933/3678938/56/","German+Submarine"
"LLANDOVERY","1916-12-01","http://newspapers.library.wales/view/3690247/3690254/86/","German+Submarine"
"LLANDOVERY","1916-12-01","http://newspapers.library.wales/view/3690238/3690245/82/","German+Submarine"
"I ILLANSTEPHAN NOTES","1914-10-16","http://newspapers.library.wales/view/3678390/3678395/55/","German+Submarine"
"IYSTALYFERA NOTES.I","1918-06-29","http://newspapers.library.wales/view/3979458/3979460/15/","German+Submarine"
"KIDWELLY NOTES.","1917-06-01","http://newspapers.library.wales/view/3585790/3585793/21/","German+Submarine"
"TEE PASSING WEEK","1915-10-29","http://newspapers.library.wales/view/3585375/3585379/34/","German+Submarine"
"....::> THE PASSING WEEK!","1916-06-02","http://newspapers.library.wales/view/3585530/3585534/40/","German+Submarine"
"P&quote; OUR LONDON LETTER. I","1916-07-28","http://newspapers.library.wales/view/4121839/4121841/2/","German+Submarine"
"STEAMER TORPEDOED OFF I ANGLESEY.","1915-02-26","http://newspapers.library.wales/view/4242880/4242887/93/","German+Submarine"
"Politics and the War.","1915-03-04","http://newspapers.library.wales/view/4093572/4093574/5/","German+Submarine"
"-&apos;>- - - - - - - - - - BRITAIN&apos;S FOOD PROBLEM.","1916-11-24","http://newspapers.library.wales/view/4121992/4121996/51/","German+Submarine"
"IALONG THE CAMBRIAN COAST","1917-08-24","http://newspapers.library.wales/view/4243974/4243981/90/","German+Submarine"
"War and Politics.","1915-04-29","http://newspapers.library.wales/view/4093644/4093646/5/","German+Submarine"
"ALONG THE CAMBRIAN COAST I","1917-12-21","http://newspapers.library.wales/view/4244115/4244122/119/","German+Submarine"
"CHANNEL BOAT SUNK. —01—.","1916-03-31","http://newspapers.library.wales/view/4121686/4121688/2/","German+Submarine"
"The &quote;Hold-Up&quote; of I.L.P. Delegates.","1917-06-16","http://newspapers.library.wales/view/4001706/4001708/14/","German+Submarine"
"«EAVY DEFEAT FOR HAVELOCK WILSON! i","1918-09-14","http://newspapers.library.wales/view/3999877/3999880/16/","German+Submarine"
"DRAPED IN BRITISH AND AMERICANI FLAGS.","1915-05-14","http://newspapers.library.wales/view/3886100/3886106/71/","German+Submarine"
"WAR NOTES.","1915-03-27","http://newspapers.library.wales/view/4000820/4000823/10/","German+Submarine"
"NEWS FROM ACTUAL FIGHTERS. —————————o","1914-11-05","http://newspapers.library.wales/view/4012955/4012963/96/","German+Submarine"
"WAR DAY BY DAY.-I","1915-09-10","http://newspapers.library.wales/view/4241250/4241253/9/","German+Submarine"
"I GETTING ON WITH THE J-VAR.","1917-06-15","http://newspapers.library.wales/view/4243896/4243898/5/","German+Submarine"
"PORTMADOC. I","1917-04-05","http://newspapers.library.wales/view/4243818/4243824/81/","German+Submarine"
"I ***********************1 » About the War. » : About the War. :!","1916-01-28","http://newspapers.library.wales/view/3886424/3886426/15/","German+Submarine"
"- .NODIADAU CYFUNDEBOL. i","1917-01-16","http://newspapers.library.wales/view/4029075/4029079/21/","German+Submarine"
"LLYTHYRAU ODDIWRIH Y ..-MILWYR.._","1917-01-23","http://newspapers.library.wales/view/4029084/4029091/44/","German+Submarine"
"[No title]","1915-04-10","http://newspapers.library.wales/view/4092368/4092369/8/","German+Submarine"
"THE WAR DAY BY DAY.-I  ----","1914-11-27","http://newspapers.library.wales/view/3678444/3678452/102/","German+Submarine"
"THE PASSING WEEKI","1915-10-22","http://newspapers.library.wales/view/3585370/3585374/36/","German+Submarine"
"? cn? s&apos;Mf? AMn ? rUK ?uLA?U.","1918-04-17","http://newspapers.library.wales/view/4119262/4119266/36/","German+Submarine"
"4 rilE PASSING WEEK","1915-03-12","http://newspapers.library.wales/view/3585210/3585214/41/","German+Submarine"
"<-Encouraging Progress of the ..Allies. -- -_1&quote;&quote;/_-","1914-10-22","http://newspapers.library.wales/view/4012937/4012938/1/","German+Submarine"
"Advertising","1917-05-15","http://newspapers.library.wales/view/4025889/4025891/4/","German+Submarine"
"[No title]","1914-10-24","http://newspapers.library.wales/view/4092188/4092189/7/","German+Submarine"
"German Retreat in Belgium.","1914-11-05","http://newspapers.library.wales/view/4012955/4012956/1/","German+Submarine"
"n ot CRIM&apos;E ￼H r mNC. ARABICI [ &apos; ... &apos;- - ?___ &apos;oJ&quote;::&apos;&quote; &quote;::-&apos;J I","1915-08-28","http://newspapers.library.wales/view/4092539/4092541/9/","German+Submarine"
"[No title]","1915-04-03","http://newspapers.library.wales/view/4092359/4092360/11/","German+Submarine"
"■P&quote;.—■——»—■&apos;mmmmmm„,*m>m■■■■!.e—» NAKED FACTS OF THEIAI --Y","1915-03-06","http://newspapers.library.wales/view/4098705/4098709/45/","German+Submarine"
"WHAT WILL A ERICA DO ?","1915-02-18","http://newspapers.library.wales/view/4098587/4098591/53/","German+Submarine"
"DAY AFTER &quote;THE Ml&quote; I-","1915-02-19","http://newspapers.library.wales/view/4098594/4098598/82/","German+Submarine"
"BRITAIN S SEA FORCES vi If&apos; ù .. 1 &apos; &apos;.i /), .","1916-05-31","http://newspapers.library.wales/view/4101605/4101609/97/","German+Submarine"
"- - ! WITHOUT WARNING.","1915-02-22","http://newspapers.library.wales/view/4098610/4098617/154/","German+Submarine"
"BRITAIN S SEA FORCES","1916-06-02","http://newspapers.library.wales/view/4101615/4101618/68/","German+Submarine"
"- is- -THE&quote; WAR DAY BY DAY.","1918-11-16","http://newspapers.library.wales/view/4116005/4116007/42/","German+Submarine"
"Advertising","1918-11-04","http://newspapers.library.wales/view/4105797/4105801/71/","German+Submarine"
".-ARABIC S LAST MOMENTS.","1915-08-21","http://newspapers.library.wales/view/4099864/4099865/14/","German+Submarine"
"NOTES AND COMMENTSI","1916-03-31","http://newspapers.library.wales/view/4101294/4101298/77/","German+Submarine"
"BRITAIN&apos;S SEA FORCES","1916-05-30","http://newspapers.library.wales/view/4101598/4101601/73/","German+Submarine"
"The War SB<!ww","1914-11-20","http://newspapers.library.wales/view/3412563/3412568/40/","German+Submarine"
"BARMOUTH.","1915-11-19","http://newspapers.library.wales/view/3413034/3413037/26/","German+Submarine"
"EDITORIAL NOTES.","1915-02-12","http://newspapers.library.wales/view/3412674/3412679/33/","German+Submarine"
"--THE TVAR","1915-03-05","http://newspapers.library.wales/view/3412701/3412703/12/","German+Submarine"
"NO PREMATURE PEACE. .......","1916-12-29","http://newspapers.library.wales/view/4169224/4169229/29/","German+Submarine"
"[No title]","1915-07-23","http://newspapers.library.wales/view/3678762/3678766/44/","German+Submarine"
"GERMANY&apos;S PROGRESS IN BELGIUM","1914-10-23","http://newspapers.library.wales/view/3678399/3678407/91/","German+Submarine"
"WAR JOTTINGS","1914-10-23","http://newspapers.library.wales/view/3678399/3678407/92/","German+Submarine"
"Progress of the War.","1915-08-20","http://newspapers.library.wales/view/3678798/3678805/75/","German+Submarine"
"THE WAR.","1916-09-01","http://newspapers.library.wales/view/3690123/3690125/3/","German+Submarine"
"PROGRESS OF THE WAR.","1914-10-30","http://newspapers.library.wales/view/3678408/3678415/93/","German+Submarine"
"[No title]","1916-09-08","http://newspapers.library.wales/view/3690130/3690134/32/","German+Submarine"
"&quote; Morfa.&quote;","1917-05-25","http://newspapers.library.wales/view/3688733/3688736/7/","German+Submarine"
"LADY GLANUSK&apos;S INSTANCES OF THE SPY PERIL.","1915-05-20","http://newspapers.library.wales/view/3857641/3857647/60/","German+Submarine"
"CLYDACH NOTES !","1918-08-10","http://newspapers.library.wales/view/3979512/3979517/29/","German+Submarine"
"THE PASSING WEEK","1915-04-30","http://newspapers.library.wales/view/3585245/3585249/33/","German+Submarine"
"Premier Optimistic.","1917-08-24","http://newspapers.library.wales/view/3585850/3585851/2/","German+Submarine"
"I &apos;——————————  | THE NAVAL BATTLE j IN NORTH SEA.","1916-06-09","http://newspapers.library.wales/view/3585535/3585536/2/","German+Submarine"
"&quote;Morfa.&quote;","1916-08-11","http://newspapers.library.wales/view/3688364/3688367/6/","German+Submarine"
"THE WAR.","1914-09-17","http://newspapers.library.wales/view/3857370/3857373/20/","German+Submarine"
"run PASSING WEEK","1915-02-19","http://newspapers.library.wales/view/3585195/3585199/38/","German+Submarine"
"THE PASSING WEEK1 u,.i.:J1./1,-1&apos;)J-t...lf1.:.bI/.","1914-12-04","http://newspapers.library.wales/view/3585140/3585144/31/","German+Submarine"
"NOTES AND COMMENTS.","1915-02-05","http://newspapers.library.wales/view/4242853/4242858/44/","German+Submarine"
"I. -.. UU . u -. THE KAISER&apos;S PEACE MOVE.","1916-12-15","http://newspapers.library.wales/view/4122019/4122023/59/","German+Submarine"
"I tiE PEACE PROBLEM. I","1917-07-27","http://newspapers.library.wales/view/4122307/4122311/54/","German+Submarine"
"WHAT MIGHT HAVE HAPPENED AT I ABERGAVENNY.","1917-05-25","http://newspapers.library.wales/view/4122226/4122231/65/","German+Submarine"
"*********************** * Gathered Comments * * ON THE WAR. * ***********************","1915-03-12","http://newspapers.library.wales/view/3886019/3886025/58/","German+Submarine"
"*********************************************** * .* : FAR AND NEAR. : ; WAR TOPICS OF INTEREST. : *&#8230;","1915-07-16","http://newspapers.library.wales/view/3886181/3886184/26/","German+Submarine"
"The Landing of the Australians in the Dardanelles.","1915-09-24","http://newspapers.library.wales/view/4022459/4022465/21/","German+Submarine"
"I .DASH TO CALAIS FOILED. k* c -","1914-10-29","http://newspapers.library.wales/view/4012946/4012947/1/","German+Submarine"
"Days Don&apos;t Bring Germans Nearer Calais.I O ——","1914-11-19","http://newspapers.library.wales/view/4012973/4012974/1/","German+Submarine"
"THE WAR. - —","1916-02-04","http://newspapers.library.wales/view/4241907/4241913/28/","German+Submarine"
"THE WAR,","1915-12-10","http://newspapers.library.wales/view/4241367/4241373/26/","German+Submarine"
"LLANGOLLEN.I i ? ￼J?/?,.? jL< A-< A-< i ? t","1917-06-08","http://newspapers.library.wales/view/4241601/4241609/55/","German+Submarine"
"GRIM TRAGEDY OF THE SEA. I","1916-11-10","http://newspapers.library.wales/view/4243625/4243632/101/","German+Submarine"
"CARNARVON.__I","1917-03-02","http://newspapers.library.wales/view/4243773/4243779/75/","German+Submarine"
"CARNARVON. I","1917-03-23","http://newspapers.library.wales/view/4243800/4243806/81/","German+Submarine"
"I STORIES OF SURVIVORS.I","1917-12-07","http://newspapers.library.wales/view/4244097/4244099/6/","German+Submarine"
"Advertising","1917-06-05","http://newspapers.library.wales/view/4025904/4025906/4/","German+Submarine"
"_-REVIEW OF THE YEAR e !","1915-01-01","http://newspapers.library.wales/view/4121101/4121107/66/","German+Submarine"
"NAVAL ENGAGEMENT.","1914-08-15","http://newspapers.library.wales/view/4092098/4092105/59/","German+Submarine"
"[No title]","1915-03-13","http://newspapers.library.wales/view/4092341/4092342/7/","German+Submarine"
"[No title]","1915-10-02","http://newspapers.library.wales/view/4092584/4092585/9/","German+Submarine"
"I BLOW TO THE errH WELSH. I-","1915-10-09","http://newspapers.library.wales/view/4092593/4092598/85/","German+Submarine"
"COMPLETE DIARY OF THE 1 WAR.","1914-10-02","http://newspapers.library.wales/view/4097565/4097571/93/","German+Submarine"
"Advertising","1918-11-02","http://newspapers.library.wales/view/4105792/4105796/41/","German+Submarine"
"SW ANSEA SETS TO .WORK. j","1915-10-23","http://newspapers.library.wales/view/4100258/4100261/32/","German+Submarine"
"￼ ￼ CHASED THE PIRATE.; &apos;.... 11. 1 - &apos;.","1915-03-30","http://newspapers.library.wales/view/4098879/4098881/29/","German+Submarine"
"ABERYSTWYTH.","1917-05-18","http://newspapers.library.wales/view/3413753/3413761/119/","German+Submarine"
"ABERYSTWYTH","1915-07-16","http://newspapers.library.wales/view/3412872/3412880/78/","German+Submarine"
"ABERYSTWYTH","1915-05-07","http://newspapers.library.wales/view/3412782/3412790/71/","German+Submarine"
"CENERALWARNEWS","1914-08-14","http://newspapers.library.wales/view/3412437/3412443/61/","German+Submarine"
"[No title]","1917-04-07","http://newspapers.library.wales/view/4110410/4110411/13/","German+Submarine"
"THE WAR IN 1916. -— ——————————————————I","1916-12-30","http://newspapers.library.wales/view/4115438/4115442/93/","German+Submarine"
"- - - - ALL NIGHT SEA BATTLE.","1916-06-10","http://newspapers.library.wales/view/4092886/4092888/7/","German+Submarine"
"BAFFLED AND BATTERED. * ——-I* ———","1916-06-10","http://newspapers.library.wales/view/4092886/4092889/25/","German+Submarine"
"[No title]","1916-08-26","http://newspapers.library.wales/view/4092949/4092950/10/","German+Submarine"
"[No title]","1916-09-23","http://newspapers.library.wales/view/4092977/4092978/7/","German+Submarine"
"[No title]","1916-07-22","http://newspapers.library.wales/view/4092914/4092915/8/","German+Submarine"
".-----..---&apos;-BATTLE IN THE NORTH SEA.  ----I","1915-01-29","http://newspapers.library.wales/view/3678528/3678536/111/","German+Submarine"
"Advertising","1916-02-04","http://newspapers.library.wales/view/3689875/3689876/3/","German+Submarine"
"v-.-------Progress of the War.1","1915-06-04","http://newspapers.library.wales/view/3678699/3678707/94/","German+Submarine"
"IThe German Menace","1914-08-14","http://newspapers.library.wales/view/3678316/3678323/77/","German+Submarine"
"Progress of the War","1915-06-18","http://newspapers.library.wales/view/3678717/3678725/91/","German+Submarine"
"= t Progress of the War","1915-07-09","http://newspapers.library.wales/view/3678744/3678752/89/","German+Submarine"
"Diary of the War","1914-11-13","http://newspapers.library.wales/view/3678426/3678433/88/","German+Submarine"
"Progress of the War.  -","1915-08-06","http://newspapers.library.wales/view/3678780/3678788/77/","German+Submarine"
"FOOD PRODUCTION CAMPAIGN.","1917-03-08","http://newspapers.library.wales/view/3858487/3858492/34/","German+Submarine"
"PASSING WEEK&apos;","1915-11-19","http://newspapers.library.wales/view/3585390/3585394/39/","German+Submarine"
"Record of War Events For - 1915. ,.. A -.. - . -","1915-12-29","http://newspapers.library.wales/view/4118667/4118670/15/","German+Submarine"
"THE WEEK&apos;S CITY NEWS.","1915-02-12","http://newspapers.library.wales/view/4242862/4242870/111/","German+Submarine"
"War Aims.","1917-10-11","http://newspapers.library.wales/view/4094801/4094807/53/","German+Submarine"
"Advertising","1917-11-02","http://newspapers.library.wales/view/4122433/4122437/58/","German+Submarine"
"Advertising","1917-11-09","http://newspapers.library.wales/view/4122442/4122446/52/","German+Submarine"
"Advertising","1917-11-16","http://newspapers.library.wales/view/4122451/4122455/63/","German+Submarine"
"Advertising","1917-11-23","http://newspapers.library.wales/view/4122460/4122464/67/","German+Submarine"
