"story_title","story_date_published","story_url","search_term_used"
"Advertising","1917-10-24","http://newspapers.library.wales/view/4104175/4104177/37/","AllotmentAndGarden"
"Advertising","1918-05-17","http://newspapers.library.wales/view/3679076/3679078/21/","AllotmentAndGarden"
"Advertising","1918-04-12","http://newspapers.library.wales/view/3679051/3679053/29/","AllotmentAndGarden"
"Advertising","1918-07-24","http://newspapers.library.wales/view/4119332/4119334/9/","AllotmentAndGarden"
"Advertising","1917-09-05","http://newspapers.library.wales/view/4119107/4119109/6/","AllotmentAndGarden"
"Advertising","1918-05-09","http://newspapers.library.wales/view/4095074/4095075/3/","AllotmentAndGarden"
"Advertising","1918-05-16","http://newspapers.library.wales/view/4095083/4095087/28/","AllotmentAndGarden"
"Advertising","1918-06-20","http://newspapers.library.wales/view/4095128/4095129/5/","AllotmentAndGarden"
"Advertising","1917-12-20","http://newspapers.library.wales/view/4094891/4094892/3/","AllotmentAndGarden"
"Advertising","1917-12-27","http://newspapers.library.wales/view/4094900/4094901/3/","AllotmentAndGarden"
"Advertising","1917-11-02","http://newspapers.library.wales/view/3887119/3887121/2/","AllotmentAndGarden"
"Advertising","1917-11-23","http://newspapers.library.wales/view/3887134/3887136/2/","AllotmentAndGarden"
"Advertising","1917-02-10","http://newspapers.library.wales/view/4110354/4110358/78/","AllotmentAndGarden"
"Advertising","1915-07-08","http://newspapers.library.wales/view/4093734/4093735/3/","AllotmentAndGarden"
"Advertising","1917-04-07","http://newspapers.library.wales/view/4110410/4110414/98/","AllotmentAndGarden"
"Advertising","1918-11-06","http://newspapers.library.wales/view/3457385/3457386/3/","AllotmentAndGarden"
"Advertising","1917-05-15","http://newspapers.library.wales/view/4103472/4103474/42/","AllotmentAndGarden"
"Advertising","1918-05-31","http://newspapers.library.wales/view/4105110/4105112/28/","AllotmentAndGarden"
"Advertising","1917-10-18","http://newspapers.library.wales/view/4104150/4104152/43/","AllotmentAndGarden"
"Advertising","1917-10-03","http://newspapers.library.wales/view/4104085/4104087/36/","AllotmentAndGarden"
"Advertising","1917-10-20","http://newspapers.library.wales/view/4104160/4104164/78/","AllotmentAndGarden"
"Advertising","1917-05-12","http://newspapers.library.wales/view/4103462/4103465/64/","AllotmentAndGarden"
"ABERYSTWYTH.","1917-07-27","http://newspapers.library.wales/view/3413843/3413851/100/","AllotmentAndGarden"
"Advertising","1918-11-02","http://newspapers.library.wales/view/3612773/3612775/2/","AllotmentAndGarden"
"[No title]","1918-05-18","http://newspapers.library.wales/view/4110684/4110687/70/","AllotmentAndGarden"
"[No title]","1917-10-06","http://newspapers.library.wales/view/4110544/4110547/114/","AllotmentAndGarden"
"[No title]","1917-07-28","http://newspapers.library.wales/view/4110494/4110497/110/","AllotmentAndGarden"
"[No title]","1917-10-20","http://newspapers.library.wales/view/4110554/4110557/118/","AllotmentAndGarden"
"[No title]","1917-09-08","http://newspapers.library.wales/view/4110524/4110527/102/","AllotmentAndGarden"
"Advertising","1916-05-26","http://newspapers.library.wales/view/3690007/3690008/3/","AllotmentAndGarden"
"LOCAL NEWS.","1918-03-15","http://newspapers.library.wales/view/3679031/3679032/2/","AllotmentAndGarden"
"Advertising","1917-11-09","http://newspapers.library.wales/view/3690565/3690567/19/","AllotmentAndGarden"
"Advertising","1918-01-18","http://newspapers.library.wales/view/3678988/3678990/18/","AllotmentAndGarden"
"Advertising","1918-05-02","http://newspapers.library.wales/view/3859033/3859037/25/","AllotmentAndGarden"
"Advertising","1917-11-15","http://newspapers.library.wales/view/3858811/3858812/3/","AllotmentAndGarden"
"Advertising","1917-03-16","http://newspapers.library.wales/view/3585735/3585737/8/","AllotmentAndGarden"
"Advertising","1917-04-14","http://newspapers.library.wales/view/3978901/3978905/32/","AllotmentAndGarden"
"THE TASKS OF TO-DAY.","1916-06-03","http://newspapers.library.wales/view/4001358/4001364/58/","AllotmentAndGarden"
"Advertising","1918-02-21","http://newspapers.library.wales/view/4013938/4013940/15/","AllotmentAndGarden"
"Advertising","1918-04-19","http://newspapers.library.wales/view/3887239/3887241/2/","AllotmentAndGarden"
"Advertising","1917-05-11","http://newspapers.library.wales/view/4243863/4243864/3/","AllotmentAndGarden"
"Advertising","1918-05-17","http://newspapers.library.wales/view/4245636/4245637/3/","AllotmentAndGarden"
"Advertising","1918-05-10","http://newspapers.library.wales/view/3887254/3887256/2/","AllotmentAndGarden"
"Advertising","1917-03-10","http://newspapers.library.wales/view/4123351/4123353/23/","AllotmentAndGarden"
"CLYDACH NOTES","1917-09-29","http://newspapers.library.wales/view/3979111/3979116/37/","AllotmentAndGarden"
"Impressive Saihuring at Ahsrgavenny.:","1918-03-29","http://newspapers.library.wales/view/4124579/4124587/95/","AllotmentAndGarden"
"Advertising","1917-10-30","http://newspapers.library.wales/view/4104200/4104202/25/","AllotmentAndGarden"
"Advertising","1917-10-31","http://newspapers.library.wales/view/4104205/4104207/31/","AllotmentAndGarden"
"Advertising","1918-01-30","http://newspapers.library.wales/view/4104595/4104597/42/","AllotmentAndGarden"
"Advertising","1917-09-14","http://newspapers.library.wales/view/4104003/4104005/35/","AllotmentAndGarden"
"Advertising","1917-07-07","http://newspapers.library.wales/view/4103708/4103710/40/","AllotmentAndGarden"
"[No title]","1917-02-03","http://newspapers.library.wales/view/4110347/4110348/9/","AllotmentAndGarden"
"Advertising","1917-06-08","http://newspapers.library.wales/view/3690455/3690456/1/","AllotmentAndGarden"
"Advertising","1918-06-06","http://newspapers.library.wales/view/4095110/4095111/3/","AllotmentAndGarden"
"Advertising","1918-05-02","http://newspapers.library.wales/view/4095065/4095066/5/","AllotmentAndGarden"
"Advertising","1917-12-13","http://newspapers.library.wales/view/4094882/4094883/3/","AllotmentAndGarden"
"Advertising","1918-07-19","http://newspapers.library.wales/view/3679121/3679123/32/","AllotmentAndGarden"
"Advertising","1917-08-31","http://newspapers.library.wales/view/3690515/3690517/17/","AllotmentAndGarden"
"Advertising","1916-08-25","http://newspapers.library.wales/view/4243526/4243530/40/","AllotmentAndGarden"
"Advertising","1916-01-14","http://newspapers.library.wales/view/3886406/3886410/29/","AllotmentAndGarden"
"Advertising","1915-06-29","http://newspapers.library.wales/view/4025028/4025031/30/","AllotmentAndGarden"
"Advertising","1914-11-16","http://newspapers.library.wales/view/4097852/4097856/28/","AllotmentAndGarden"
"Advertising","1917-10-19","http://newspapers.library.wales/view/4104155/4104157/38/","AllotmentAndGarden"
"Advertising","1917-06-25","http://newspapers.library.wales/view/4103647/4103649/39/","AllotmentAndGarden"
"Advertising","1917-10-22","http://newspapers.library.wales/view/4104165/4104167/36/","AllotmentAndGarden"
"Advertising","1917-07-09","http://newspapers.library.wales/view/4103713/4103715/30/","AllotmentAndGarden"
"Advertising","1917-12-14","http://newspapers.library.wales/view/3414023/3414024/4/","AllotmentAndGarden"
"Advertising","1916-08-23","http://newspapers.library.wales/view/3784036/3784038/4/","AllotmentAndGarden"
"THE WEEK&apos;S CITY NEWS. I","1917-08-10","http://newspapers.library.wales/view/4243956/4243964/118/","AllotmentAndGarden"
"Advertising","1918-03-15","http://newspapers.library.wales/view/3887214/3887216/2/","AllotmentAndGarden"
"Advertising","1917-03-03","http://newspapers.library.wales/view/4110375/4110379/81/","AllotmentAndGarden"
"Advertising","1917-02-02","http://newspapers.library.wales/view/3886901/3886906/25/","AllotmentAndGarden"
"Advertising","1917-09-07","http://newspapers.library.wales/view/3690520/3690522/22/","AllotmentAndGarden"
"Advertising","1917-11-02","http://newspapers.library.wales/view/3690560/3690562/22/","AllotmentAndGarden"
"Advertising","1917-10-26","http://newspapers.library.wales/view/3690555/3690557/14/","AllotmentAndGarden"
"Advertising","1917-09-12","http://newspapers.library.wales/view/4119112/4119114/9/","AllotmentAndGarden"
