comunidad_autonoma,provincia,poblacion,lat,lng
Castilla León,Zamora,San Esteban del Molar,41.93728,-5.55192
Castilla León,Zamora,San Justo,42.13504,-6.624657
Castilla León,Zamora,San Martín de Valderaduey,41.81344,-5.473209
Castilla León,Zamora,San Miguel de la Ribera,41.33165,-5.57769
Castilla León,Zamora,San Miguel del Valle,42.0295,-5.497005
Castilla León,Zamora,San Pedro de Ceque,42.043,-6.073693
Castilla León,Zamora,San Pedro de la Nave-Almendra,41.59074,-5.921323
Castilla León,Zamora,San Vicente de la Cabeza,41.8055,-6.252309
Castilla León,Zamora,San Vitero,41.77847,-6.34909
Castilla León,Zamora,Santa Clara de Avedillo,41.33964,-5.676514
Castilla León,Zamora,Santa Colomba de las Monjas,41.95917,-5.686068
Castilla León,Zamora,Santa Cristina de la Polvorosa,42.00021,-5.711788
Castilla León,Zamora,Santa Croya de Tera,41.98606,-5.975424
Castilla León,Zamora,Santa Eufemia del Barco,41.67793,-5.899384
Castilla León,Zamora,Santa María de la Vega,42.08535,-5.809614
Castilla León,Zamora,Santa María de Valverde,41.93522,-5.934296
Castilla León,Zamora,Santibáñez de Tera,41.98735,-5.92204
Castilla León,Zamora,Santibáñez de Vidriales,42.07348,-6.015193
Castilla León,Zamora,Santovenia,41.87843,-5.709144
Castilla León,Zamora,Sanzoles,41.43345,-5.566078
Castilla León,Zamora,Tábara,41.82508,-5.960082
Castilla León,Zamora,Tapioles,41.85743,-5.496512
Castilla León,Zamora,Toro,41.52636,-5.394857
Castilla León,Zamora,Torre del Valle (La),42.09027,-5.722671
Castilla León,Zamora,Torregamones,41.48469,-6.178316
Castilla León,Zamora,Torres del Carrizal,41.61617,-5.670278
Castilla León,Zamora,Trabazos,41.74718,-6.492951
Castilla León,Zamora,Trefacio,42.12219,-6.652409
Castilla León,Zamora,Uña de Quintana,42.08633,-6.144522
Castilla León,Zamora,Vadillo de la Guareña,41.28332,-5.354189
Castilla León,Zamora,Valcabado,41.54812,-5.7493
Castilla León,Zamora,Valdefinjas,41.45128,-5.452972
Castilla León,Zamora,Valdescorriel,42.02247,-5.510472
Castilla León,Zamora,Vallesa de la Guareña,41.13535,-5.326327
Castilla León,Zamora,Vega de Tera,41.99889,-6.124368
Castilla León,Zamora,Vega de Villalobos,41.97014,-5.463161
Castilla León,Zamora,Vegalatrave,41.7002,-6.106753
Castilla León,Zamora,Venialbo,41.38918,-5.536571
Castilla León,Zamora,Vezdemarbán,41.65422,-5.366971
Castilla León,Zamora,Vidayanes,41.90843,-5.575015
Castilla León,Zamora,Videmala,41.61304,-6.041883
Castilla León,Zamora,Villabrázaro,42.05366,-5.727928
Castilla León,Zamora,Villabuena del Puente,41.38097,-5.406665
Castilla León,Zamora,Villadepera,41.54877,-6.133342
Castilla León,Zamora,Villaescusa,41.20633,-5.464819
Castilla León,Zamora,Villafáfila,41.84859,-5.614862
Castilla León,Zamora,Villaferrueña,42.09757,-5.85815
Castilla León,Zamora,Villageriz,42.11839,-5.955543
Castilla León,Zamora,Villalazán,41.49419,-5.589217
Castilla León,Zamora,Villalba de la Lampreana,41.74326,-5.64151
Castilla León,Zamora,Villalcampo,41.52313,-6.047286
Castilla León,Zamora,Villalobos,41.94585,-5.474838
Castilla León,Zamora,Villalonso,41.59708,-5.297766
Castilla León,Zamora,Villalpando,41.86461,-5.411108
Castilla León,Zamora,Villalube,41.61065,-5.545638
Castilla León,Zamora,Villamayor de Campos,41.8989,-5.359241
Castilla León,Zamora,Villamor de los Escuderos,41.25259,-5.574922
Castilla León,Zamora,Villanázar,41.975,-5.780099
Castilla León,Zamora,Villanueva de Azoague,41.97461,-5.66436
Castilla León,Zamora,Villanueva de Campeán,41.35385,-5.769626
Castilla León,Zamora,Villanueva de las Peras,41.93587,-5.978714
Castilla León,Zamora,Villanueva del Campo,41.98658,-5.404984
Castilla León,Zamora,Villar de Fallaves,41.92462,-5.340044
Castilla León,Zamora,Villar del Buey,41.33125,-6.192968
Castilla León,Zamora,Villaralbo,41.4931,-5.682579
Castilla León,Zamora,Villardeciervos,41.94098,-6.284697
Castilla León,Zamora,Villardiegua de la Ribera,41.53771,-6.178452
Castilla León,Zamora,Villárdiga,41.81905,-5.463835
Castilla León,Zamora,Villardondiego,41.5844,-5.376642
Castilla León,Zamora,Villarrín de Campos,41.79606,-5.639915
Castilla León,Zamora,Villaseco del Pan,41.46961,-5.962721
Castilla León,Zamora,Villavendimio,41.57831,-5.343549
Castilla León,Zamora,Villaveza de Valverde,41.94471,-5.849878
Castilla León,Zamora,Villaveza del Agua,41.91904,-5.679851
Castilla León,Zamora,Viñas,41.77318,-6.471284
Castilla León,Zamora,Zamora,41.50368,-5.743778
Catalunya,Barcelona,Abrera,41.51609,1.902142
Catalunya,Barcelona,Aguilar de Segarra,41.73976,1.629385
Catalunya,Barcelona,Aiguafreda,41.76884,2.250261
Catalunya,Barcelona,Alella,41.49395,2.295461
Catalunya,Barcelona,Alpens,42.1201,2.101363
Catalunya,Barcelona,Ametlla del Vallès (L'),41.66976,2.261185
Catalunya,Barcelona,Arenys de Mar,41.57944,2.55148
Catalunya,Barcelona,Arenys de Munt,41.61026,2.541376
Catalunya,Barcelona,Argençola,41.59967,1.44341
Catalunya,Barcelona,Argentona,41.55555,2.400564
Catalunya,Barcelona,Artés,41.79839,1.954726
Catalunya,Barcelona,Avià,42.07741,1.825308
Catalunya,Barcelona,Avinyó,41.86209,1.971941
Catalunya,Barcelona,Avinyonet del Penedès,41.3606,1.776485
Catalunya,Barcelona,Badalona,41.45014,2.24742
Catalunya,Barcelona,Badia del Vallès,41.50871,2.114864
Catalunya,Barcelona,Bagà,42.25188,1.863364
Catalunya,Barcelona,Balenyà,41.84387,2.251218
Catalunya,Barcelona,Balsareny,41.86267,1.873386
Catalunya,Barcelona,Barberà del Vallès,41.51596,2.124723
Catalunya,Barcelona,Barcelona,41.38792,2.169919
Catalunya,Barcelona,Begues,41.33101,1.921987
Catalunya,Barcelona,Bellprat,41.51725,1.433458
Catalunya,Barcelona,Berga,42.10144,1.8438
Catalunya,Barcelona,Bigues i Riells,41.67733,2.223527
Catalunya,Barcelona,Borredà,42.13541,1.993754
Catalunya,Barcelona,Bruc (El),41.57993,1.78023
Catalunya,Barcelona,Brull (El),41.81677,2.305493
Catalunya,Barcelona,Cabanyes (Les),41.37174,1.68963
Catalunya,Barcelona,Cabrera d'Anoia,41.47944,1.704722
Catalunya,Barcelona,Cabrera de Mar,41.52623,2.393533
Catalunya,Barcelona,Cabrils,41.52552,2.368645
Catalunya,Barcelona,Calaf,41.73342,1.513498
Catalunya,Barcelona,Calders,41.79227,1.996567
Catalunya,Barcelona,Caldes d'Estrac,41.56946,2.526318
Catalunya,Barcelona,Caldes de Montbui,41.62976,2.165922
Catalunya,Barcelona,Calella,41.6134,2.657365
Catalunya,Barcelona,Calldetenes,41.92522,2.283792
Catalunya,Barcelona,Callús,41.78109,1.784008
Catalunya,Barcelona,Calonge de Segarra,41.76363,1.482249
Catalunya,Barcelona,Campins,41.72538,2.464172
Catalunya,Barcelona,Canet de Mar,41.58897,2.581924
Catalunya,Barcelona,Canovelles,41.61582,2.283456
Catalunya,Barcelona,Cànoves i Samalús,41.69384,2.353842
Catalunya,Barcelona,Canyelles,41.28708,1.721569
Catalunya,Barcelona,Capellades,41.53075,1.679613
Catalunya,Barcelona,Capolat,42.07713,1.752565
Catalunya,Barcelona,Cardedeu,41.63816,2.354492
Catalunya,Barcelona,Cardona,41.91392,1.681348
Catalunya,Barcelona,Carme,41.53126,1.623486
Catalunya,Barcelona,Casserres,42.01234,1.845834
Catalunya,Barcelona,Castell de l'Areny,42.17318,1.945753
Catalunya,Barcelona,Castellar de n'Hug,42.28326,2.016574
Catalunya,Barcelona,Castellar del Riu,42.12284,1.772439
Catalunya,Barcelona,Castellar del Vallès,41.61618,2.085649
Catalunya,Barcelona,Castellbell i el Vilar,41.63389,1.863889
Catalunya,Barcelona,Castellbisbal,41.47467,1.981407
Catalunya,Barcelona,Castellcir,41.76043,2.148678
Catalunya,Barcelona,Castelldefels,41.28039,1.976774
Catalunya,Barcelona,Castellet i la Gornal,41.25391,1.592478
Catalunya,Barcelona,Castellfollit de Riubregós,41.77595,1.437833
Catalunya,Barcelona,Castellfollit del Boix,41.66579,1.684726
Catalunya,Barcelona,Castellgalí,41.67451,1.839598
Catalunya,Barcelona,Castellnou de Bages,41.83533,1.837383
Catalunya,Barcelona,Castellolí,41.59896,1.700774
Catalunya,Barcelona,Castellterçol,41.74788,2.12309
Catalunya,Barcelona,Castellví de la Marca,41.33242,1.594271
Catalunya,Barcelona,Castellví de Rosanes,41.45037,1.899479
Catalunya,Barcelona,Centelles,41.79659,2.221327
Catalunya,Barcelona,Cercs,42.15168,1.856175
Catalunya,Barcelona,Cerdanyola del Vallès,41.49137,2.140769
Catalunya,Barcelona,Cervelló,41.39615,1.957621
Catalunya,Barcelona,Collbató,41.56639,1.830136
Catalunya,Barcelona,Collsuspina,41.82787,2.175478
Catalunya,Barcelona,Copons,41.63666,1.517642
Catalunya,Barcelona,Corbera de Llobregat,41.41764,1.932827
Catalunya,Barcelona,Cornellà de Llobregat,41.35561,2.070432
Catalunya,Barcelona,Cubelles,41.20835,1.672825
Catalunya,Barcelona,Dosrius,41.59482,2.405386
Catalunya,Barcelona,Esparreguera,41.53889,1.870692
Catalunya,Barcelona,Esplugues de Llobregat,41.37751,2.088085
Catalunya,Barcelona,Espunyola (L'),42.05222,1.77324
Catalunya,Barcelona,Estany (L'),41.86858,2.113499
Catalunya,Barcelona,Figaró-Montmany,41.72169,2.273113
Catalunya,Barcelona,Fígols,42.1809,1.836082
Catalunya,Barcelona,Fogars de la Selva,41.72539,2.673566
Catalunya,Barcelona,Fogars de Montclús,41.72861,2.444444
Catalunya,Barcelona,Folgueroles,41.93813,2.31796
Catalunya,Barcelona,Fonollosa,41.76566,1.669017
Catalunya,Barcelona,Font-rubí,41.43423,1.591408
Catalunya,Barcelona,Franqueses del Vallès (Les),41.61889,2.298056
Catalunya,Barcelona,Gaià,41.91722,1.92489
Catalunya,Barcelona,Gallifa,41.69324,2.115268
Catalunya,Barcelona,Garriga (La),41.68537,2.285918
Catalunya,Barcelona,Gavà,41.30317,2.003213
Catalunya,Barcelona,Gelida,41.44048,1.862745
Catalunya,Barcelona,Gironella,42.03363,1.8825
Catalunya,Barcelona,Gisclareny,42.25015,1.786561
Catalunya,Barcelona,Granada (La),41.37685,1.719494
Catalunya,Barcelona,Granera,41.72563,2.061581
Catalunya,Barcelona,Granollers,41.60821,2.287789
Catalunya,Barcelona,Gualba,41.73145,2.502726
Catalunya,Barcelona,Guardiola de Berguedà,42.23344,1.879111
Catalunya,Barcelona,Gurb,41.95394,2.235545
Catalunya,Barcelona,Hospitalet de Llobregat (L'),41.35958,2.099704
Catalunya,Barcelona,Hostalets de Pierola (Els),41.53416,1.765952
Catalunya,Barcelona,Igualada,41.57877,1.617193
Catalunya,Barcelona,Jorba,41.60049,1.546195
Catalunya,Barcelona,Llacuna (La),41.39901,2.197244
Catalunya,Barcelona,Llagosta (La),41.51321,2.193246
Catalunya,Barcelona,Lliçà d'Amunt,41.60865,2.239443
Catalunya,Barcelona,Lliçà de Vall,41.59081,2.242733
Catalunya,Barcelona,Llinars del Vallès,41.63935,2.404427
Catalunya,Barcelona,Lluçà,42.05048,2.035043
Catalunya,Barcelona,Malgrat de Mar,41.64655,2.741634
Catalunya,Barcelona,Malla,41.88734,2.235119
Catalunya,Barcelona,Manlleu,41.99995,2.284165
Catalunya,Barcelona,Manresa,41.72517,1.823353
Catalunya,Barcelona,Marganell,41.64039,1.792257
Catalunya,Barcelona,Martorell,41.47355,1.927682
Catalunya,Barcelona,Martorelles,41.52577,2.242882
Catalunya,Barcelona,Masies de Roda (Les),41.98956,2.317853
Catalunya,Barcelona,Masies de Voltregà (Les),42.02114,2.234093
Catalunya,Barcelona,Masnou (El),41.47931,2.319244
Catalunya,Barcelona,Masquefa,41.50307,1.811926
Catalunya,Barcelona,Matadepera,41.5967,2.026747
Catalunya,Barcelona,Mataró,41.5375,2.445278
Catalunya,Barcelona,Mediona,41.48333,1.616667
Catalunya,Barcelona,Moià,41.81277,2.097428
Catalunya,Barcelona,Molins de Rei,41.41392,2.015836
Catalunya,Barcelona,Mollet del Vallès,41.54052,2.213529
Catalunya,Barcelona,Monistrol de Calders,41.76059,2.014233
Catalunya,Barcelona,Monistrol de Montserrat,41.60986,1.843154
Catalunya,Barcelona,Montcada i Reixac,41.48231,2.188504
Catalunya,Barcelona,Montclar,42.01806,1.764081
Catalunya,Barcelona,Montesquiu,42.11001,2.210174
Catalunya,Barcelona,Montgat,41.46645,2.279088
Catalunya,Barcelona,Montmajor,42.01777,1.735123
Catalunya,Barcelona,Montmaneu,41.62574,1.414676
Catalunya,Barcelona,Montmeló,41.55146,2.248465
Catalunya,Barcelona,Montornès del Vallès,41.54255,2.263779
Catalunya,Barcelona,Montseny,41.76001,2.394918
Catalunya,Barcelona,Muntanyola,41.87836,2.177301
Catalunya,Barcelona,Mura,41.69948,1.976545
Catalunya,Barcelona,Navarcles,41.75158,1.903257
Catalunya,Barcelona,Navàs,41.90007,1.879363
Catalunya,Barcelona,Nou de Berguedà (La),42.16599,1.884765
Catalunya,Barcelona,Òdena,41.60673,1.640909
Catalunya,Barcelona,Olèrdola,41.32195,1.723056
Catalunya,Barcelona,Olesa de Bonesvalls,41.35301,1.849887
Catalunya,Barcelona,Olesa de Montserrat,41.5434,1.888153
Catalunya,Barcelona,Olivella,41.31034,1.812279
Catalunya,Barcelona,Olost,41.98582,2.095717
Catalunya,Barcelona,Olvan,42.05732,1.905637
Catalunya,Barcelona,Orís,42.06,2.240278
Catalunya,Barcelona,Oristà,41.93243,2.060313
Catalunya,Barcelona,Orpí,41.51867,1.575293
Catalunya,Barcelona,Òrrius,41.55499,2.355113
Catalunya,Barcelona,Pacs del Penedès,41.36156,1.669417
Catalunya,Barcelona,Palafolls,41.66497,2.749768
Catalunya,Barcelona,Palau-solità i Plegamans,41.58862,2.179233
Catalunya,Barcelona,Pallejà,41.42372,1.996701
Catalunya,Barcelona,Palma de Cervelló (La),41.41331,1.967154
Catalunya,Barcelona,Papiol (El),41.43895,2.010686
Catalunya,Barcelona,Parets del Vallès,41.57355,2.233794
Catalunya,Barcelona,Perafita,42.0416,2.107158
Catalunya,Barcelona,Piera,41.51797,1.743268
Catalunya,Barcelona,Pineda de Mar,41.62751,2.689454
Catalunya,Barcelona,Pla del Penedès (El),41.41798,1.71032
Catalunya,Barcelona,Pobla de Claramunt (La),41.55298,1.675936
Catalunya,Barcelona,Pobla de Lillet (La),42.24344,1.97473
Catalunya,Barcelona,Polinyà,41.5575,2.156243
Catalunya,Barcelona,Pont de Vilomara i Rocafort (El),41.69987,1.870855
Catalunya,Barcelona,Pontons,41.41599,1.5167
Catalunya,Barcelona,Prat de Llobregat (El),41.33047,2.093149
Catalunya,Barcelona,Prats de Lluçanès,42.00874,2.028578
Catalunya,Barcelona,Prats de Rei (Els),41.7055,1.541531
Catalunya,Barcelona,Premià de Dalt,41.50655,2.343058
Catalunya,Barcelona,Premià de Mar,41.48958,2.356536
Catalunya,Barcelona,Puig-reig,41.97446,1.878855
Catalunya,Barcelona,Puigdàlber,41.40442,1.701116
Catalunya,Barcelona,Pujalt,41.71723,1.422114
Catalunya,Barcelona,Quar (La),42.08085,1.96163
Catalunya,Barcelona,Rajadell,41.72972,1.706263
Catalunya,Barcelona,Rellinars,41.63747,1.910496
Catalunya,Barcelona,Ripollet,41.49736,2.155674
Catalunya,Barcelona,Roca del Vallès (La),41.59053,2.326258
Catalunya,Barcelona,Roda de Ter,41.98597,2.311212
Catalunya,Barcelona,Rubí,41.49233,2.031262
Catalunya,Barcelona,Rubió,41.64328,1.569087
Catalunya,Barcelona,Rupit i Pruit,42.02406,2.465066
Catalunya,Barcelona,Sabadell,41.54862,2.107421
Catalunya,Barcelona,Sagàs,42.05066,1.961669
Catalunya,Barcelona,Saldes,42.22893,1.735597
Catalunya,Barcelona,Sallent,41.8242,1.89493
Catalunya,Barcelona,Sant Adrià de Besòs,41.4306,2.218239
Catalunya,Barcelona,Sant Agustí de Lluçanès,42.08546,2.127825
Catalunya,Barcelona,Sant Andreu de la Barca,41.44718,1.975935
Catalunya,Barcelona,Sant Andreu de Llavaneres,41.57237,2.482367
Catalunya,Barcelona,Sant Antoni de Vilamajor,41.6737,2.400859
Catalunya,Barcelona,Sant Bartomeu del Grau,41.98076,2.175598
Catalunya,Barcelona,Sant Boi de Llobregat,41.34739,2.043103
Catalunya,Barcelona,Sant Boi de Lluçanès,42.05888,2.151663
Catalunya,Barcelona,Sant Cebrià de Vallalta,41.61977,2.600307
Catalunya,Barcelona,Sant Celoni,41.69019,2.49167
Catalunya,Barcelona,Sant Climent de Llobregat,41.33731,1.99578
Catalunya,Barcelona,Sant Cugat del Vallès,41.47186,2.082139
Catalunya,Barcelona,Sant Cugat Sesgarrigues,41.36441,1.753613
Catalunya,Barcelona,Sant Esteve de Palautordera,41.70347,2.435386
Catalunya,Barcelona,Sant Esteve Sesrovires,41.49455,1.872799
Catalunya,Barcelona,Sant Feliu de Codines,41.68893,2.164804
Catalunya,Barcelona,Sant Feliu de Llobregat,41.38094,2.045171
Catalunya,Barcelona,Sant Feliu Sasserra,41.94477,2.02247
Catalunya,Barcelona,Sant Fost de Campsentelles,41.51452,2.234791
Catalunya,Barcelona,Sant Fruitós de Bages,41.74952,1.872885
Catalunya,Barcelona,Sant Hipòlit de Voltregà,42.01554,2.236254
Catalunya,Barcelona,Sant Iscle de Vallalta,41.62377,2.569127
Catalunya,Barcelona,Sant Jaume de Frontanyà,42.18718,2.02394
Catalunya,Barcelona,Sant Joan de Vilatorrada,41.74549,1.805543
Catalunya,Barcelona,Sant Joan Despí,41.36769,2.056065
Catalunya,Barcelona,Sant Julià de Cerdanyola,42.22306,1.891119
Catalunya,Barcelona,Sant Julià de Vilatorta,41.92231,2.324351
Catalunya,Barcelona,Sant Just Desvern,41.38576,2.075544
Catalunya,Barcelona,Sant Llorenç d'Hortons,41.46485,1.824399
Catalunya,Barcelona,Sant Llorenç Savall,41.67982,2.05931
Catalunya,Barcelona,Sant Martí d'Albars,42.02824,2.073759
Catalunya,Barcelona,Sant Martí de Centelles,41.76633,2.20482
Catalunya,Barcelona,Sant Martí de Tous,41.56214,1.522934
Catalunya,Barcelona,Sant Martí Sarroca,41.38578,1.611423
Catalunya,Barcelona,Sant Martí Sesgueioles,41.7021,1.48792
Catalunya,Barcelona,Sant Mateu de Bages,41.79689,1.732737
Catalunya,Barcelona,Sant Pere de Ribes,41.2591,1.775418
Catalunya,Barcelona,Sant Pere de Riudebitlles,41.45347,1.701628
Catalunya,Barcelona,Sant Pere de Torelló,42.07564,2.296003
Catalunya,Barcelona,Sant Pere de Vilamajor,41.68499,2.390498
Catalunya,Barcelona,Sant Pere Sallavinera,41.73657,1.573176
Catalunya,Barcelona,Sant Pol de Mar,41.59945,2.615872
Catalunya,Barcelona,Sant Quintí de Mediona,41.46383,1.666462
Catalunya,Barcelona,Sant Quirze de Besora,42.10094,2.216611
Catalunya,Barcelona,Sant Quirze del Vallès,41.5308,2.086581
Catalunya,Barcelona,Sant Quirze Safaja,41.72732,2.153063
Catalunya,Barcelona,Sant Sadurní d'Anoia,41.42535,1.785673
Catalunya,Barcelona,Sant Sadurní d'Osormort,41.90321,2.381448
Catalunya,Barcelona,Sant Salvador de Guardiola,41.6806,1.767125
Catalunya,Barcelona,Sant Vicenç de Castellet,41.66581,1.863849
Catalunya,Barcelona,Sant Vicenç de Montalt,41.58262,2.509926
Catalunya,Barcelona,Sant Vicenç de Torelló,42.06234,2.272757
Catalunya,Barcelona,Sant Vicenç dels Horts,41.39362,2.00987
Catalunya,Barcelona,Santa Cecília de Voltregà,41.99306,2.219902
Catalunya,Barcelona,Santa Coloma de Cervelló,41.36684,2.015083
Catalunya,Barcelona,Santa Coloma de Gramenet,41.45107,2.208978
Catalunya,Barcelona,Santa Eugènia de Berga,41.9003,2.282697
Catalunya,Barcelona,Santa Eulàlia de Riuprimer,41.9108,2.188852
Catalunya,Barcelona,Santa Eulàlia de Ronçana,41.65306,2.226111
Catalunya,Barcelona,Santa Fe del Penedès,41.38438,1.721198
Catalunya,Barcelona,Santa Margarida de Montbui,41.55719,1.604131
Catalunya,Barcelona,Santa Margarida i els Monjos,41.32087,1.662838
Catalunya,Barcelona,Santa Maria d'Oló,41.87207,2.035291
Catalunya,Barcelona,Santa Maria de Besora,42.12696,2.258088
Catalunya,Barcelona,Santa Maria de Corcó,42.03559,2.368923
Catalunya,Barcelona,Santa Maria de Martorelles,41.51955,2.25424
Catalunya,Barcelona,Santa Maria de Merlès,42.0011,1.977791
Catalunya,Barcelona,Santa Maria de Miralles,41.51813,1.525129
Catalunya,Barcelona,Santa Maria de Palautordera,41.6932,2.446227
Catalunya,Barcelona,Santa Perpètua de Mogoda,41.53486,2.178988
Catalunya,Barcelona,Santa Susanna,41.64069,2.716872
Catalunya,Barcelona,Santpedor,41.78357,1.839129
Catalunya,Barcelona,Sentmenat,41.61163,2.134932
Catalunya,Barcelona,Seva,41.83733,2.281063
Catalunya,Barcelona,Sitges,41.23478,1.811222
